##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): March 30, 2015, 4:41 p.m.
## Download Date (Y/M/D): 
##
## Query String: 
##
#KIC,period,bjd0,morph,T2/T1,rho1+rho2,q,e_sin_omega,e_cos_omega,FF,sin_i,SC,
8180020,5.8031256,55067.750206,0.24,-999,-999,-999,-999,-999,-999,-999,True,
7591456,5.8357507,55004.547470,0.88,-999,-999,-999,-999,-999,-999,-999,False,
6756669,5.8515322,54965.860764,0.16,-999,-999,-999,-999,-999,-999,-999,False,
7750740,5.8741978,54967.317950,0.17,-999,-999,-999,-999,-999,-999,-999,False,
7376500,5.8771280,55004.655794,0.20,-999,-999,-999,-999,-999,-999,-999,False,
8618226,5.8820362,54970.650002,0.22,-999,-999,-999,-999,-999,-999,-999,False,
8948424,5.8888397,54965.360370,0.16,-999,-999,-999,-999,-999,-999,-999,False,
11826400,5.8893723,54956.000227,0.25,-999,-999,-999,-999,-999,-999,-999,True,
11404644,5.9025999,54969.388045,0.29,-999,-999,-999,-999,-999,-999,-999,False,
5282049,5.9103771,55187.374744,0.21,-999,-999,-999,-999,-999,-999,-999,True,
5266937,5.9170863,54971.815659,0.56,-999,-999,-999,-999,-999,-999,-999,False,
9649222,5.9186193,54965.923938,0.18,-999,-999,-999,-999,-999,-999,-999,False,
1725193,5.9276922,55005.649814,0.32,-999,-999,-999,-999,-999,-999,-999,False,
12106934,5.9370457,54998.672552,0.29,-999,-999,-999,-999,-999,-999,-999,False,
3439031,5.9520263,54954.068169,0.33,-999,-999,-999,-999,-999,-999,-999,True,
3838496,5.9803965,55002.007500,0.36,-999,-999,-999,-999,-999,-999,-999,False,
6233903,5.9908477,55001.719115,0.36,-999,-999,-999,-999,-999,-999,-999,False,
10095512,6.0171939,54953.888455,0.24,-999,-999,-999,-999,-999,-999,-999,False,
8379547,6.0420394,54959.161582,0.33,-999,-999,-999,-999,-999,-999,-999,False,
5384802,6.0830927,54966.988768,0.17,-999,-999,-999,-999,-999,-999,-999,True,
6231401,6.0919556,54970.586944,0.15,-999,-999,-999,-999,-999,-999,-999,False,
12071006,6.0960264,54955.837640,0.53,-999,-999,-999,-999,-999,-999,-999,False,
8509346,6.0990331,54968.521635,0.20,-999,-999,-999,-999,-999,-999,-999,False,
6546508,6.1070571,55189.794079,0.20,-999,-999,-999,-999,-999,-999,-999,False,
11455484,6.1427500,54998.899277,0.30,-999,-999,-999,-999,-999,-999,-999,False,
10963242,6.1468224,54968.078534,0.21,-999,-999,-999,-999,-999,-999,-999,False,
9418619,6.1502471,54955.121931,0.07,-999,-999,-999,-999,-999,-999,-999,True,
5728283,6.1982793,55003.981305,0.36,-999,-999,-999,-999,-999,-999,-999,False,
10385682,6.2074615,54965.873706,0.34,-999,-999,-999,-999,-999,-999,-999,False,
5359678,6.2306100,54966.123235,0.27,-999,-999,-999,-999,-999,-999,-999,False,
10973583,6.2563432,55004.078061,0.12,-999,-999,-999,-999,-999,-999,-999,False,
6443538,6.2615206,55000.015781,0.97,-999,-999,-999,-999,-999,-999,-999,False,
8429817,6.2634947,54967.897014,0.04,-999,-999,-999,-999,-999,-999,-999,False,
10593759,6.2652097,54956.476578,0.19,-999,-999,-999,-999,-999,-999,-999,True,
9029486,6.2771614,54965.329793,0.20,-999,-999,-999,-999,-999,-999,-999,False,
9715925,6.3081992,54998.939653,0.10,-999,-999,-999,-999,-999,-999,-999,False,
3230578,6.3376115,54958.826095,0.26,-999,-999,-999,-999,-999,-999,-999,True,
8460600,6.3520872,54967.206457,0.16,-999,-999,-999,-999,-999,-999,-999,False,
7763269,6.4079292,54999.126953,0.12,-999,-999,-999,-999,-999,-999,-999,False,
10352938,6.4716293,55001.724483,0.36,-999,-999,-999,-999,-999,-999,-999,False,
9714358,6.4741772,54967.395501,0.13,-999,-999,-999,-999,-999,-999,-999,False,
5450814,6.4875325,54970.623912,0.11,-999,-999,-999,-999,-999,-999,-999,False,
7125636,6.4906615,54965.066874,0.14,-999,-999,-999,-999,-999,-999,-999,False,
8580438,6.4960325,54968.467897,0.22,-999,-999,-999,-999,-999,-999,-999,False,
9179531,6.5107804,54968.742940,0.28,-999,-999,-999,-999,-999,-999,-999,False,
5511076,6.5131991,54999.687125,0.94,-999,-999,-999,-999,-999,-999,-999,False,
7455553,6.5164972,54970.853183,0.13,-999,-999,-999,-999,-999,-999,-999,False,
3965556,6.5567702,54999.504584,0.86,-999,-999,-999,-999,-999,-999,-999,False,
8604993,6.5704209,54967.018723,0.18,-999,-999,-999,-999,-999,-999,-999,False,
2973509,6.6276114,54958.918282,0.24,-999,-999,-999,-999,-999,-999,-999,False,
3764714,6.6332758,55000.373734,0.56,-999,-999,-999,-999,-999,-999,-999,False,
10965963,6.6402415,54965.775223,0.22,-999,-999,-999,-999,-999,-999,-999,True,
9489411,6.6889278,54971.104947,0.66,-999,-999,-999,-999,-999,-999,-999,False,
5263802,6.7005059,54958.146746,0.19,-999,-999,-999,-999,-999,-999,-999,True,
8323764,6.7142450,55000.894362,0.16,-999,-999,-999,-999,-999,-999,-999,False,
5597970,6.7173843,54956.774400,0.14,-999,-999,-999,-999,-999,-999,-999,False,
6881709,6.7411163,55003.281167,0.79,-999,-999,-999,-999,-999,-999,-999,False,
10487119,6.7493598,55008.646287,0.20,-999,-999,-999,-999,-999,-999,-999,False,
11700133,6.7540169,55001.662945,0.49,-999,-999,-999,-999,-999,-999,-999,False,
7960547,6.7673409,54968.264782,0.17,-999,-999,-999,-999,-999,-999,-999,False,
11973705,6.7719342,54973.242668,0.99,-999,-999,-999,-999,-999,-999,-999,True,
10295951,6.8108248,54955.424427,0.36,-999,-999,-999,-999,-999,-999,-999,True,
8043714,6.8149890,55008.099269,0.12,-999,-999,-999,-999,-999,-999,-999,False,
11198723,6.8403056,54970.570598,0.17,-999,-999,-999,-999,-999,-999,-999,False,
8746310,6.8556244,54969.021701,0.12,-999,-999,-999,-999,-999,-999,-999,False,
8938628,6.8622157,54966.603088,0.14,-999,-999,-999,-999,-999,-999,-999,False,
10096019,6.8674693,55000,0.88,-999,-999,-999,-999,-999,-999,-999,False,
5034333,6.9322800,54954.017475,0.47,-999,-999,-999,-999,-999,-999,-999,True,
3542573,6.9427958,54959.807593,0.25,-999,-999,-999,-999,-999,-999,-999,True,
3542574,6.9428113,55001.475312,0.25,-999,-999,-999,-999,-999,-999,-999,False,
5197256,6.9633888,55003.083724,0.80,-999,-999,-999,-999,-999,-999,-999,True,
8242350,6.9935555,54958.005866,0.56,-999,-999,-999,-999,-999,-999,-999,True,
3862171,6.9964614,55001.336005,0.93,-999,-999,-999,-999,-999,-999,-999,False,
7270230,6.9980904,54997.900966,0.07,-999,-999,-999,-999,-999,-999,-999,False,
6766748,7.0028651,54969.012548,0.25,-999,-999,-999,-999,-999,-999,-999,False,
9913481,7.0094854,54955.804465,0.36,-999,-999,-999,-999,-999,-999,-999,True,
7362852,7.0367139,54968.320254,0.31,-999,-999,-999,-999,-999,-999,-999,False,
10809677,7.0421757,54970.735027,0.17,-999,-999,-999,-999,-999,-999,-999,False,
3230227,7.0471062,54958.702238,0.14,-999,-999,-999,-999,-999,-999,-999,True,
5988465,7.0565208,54960.118427,0.76,-999,-999,-999,-999,-999,-999,-999,False,
10259029,7.0611400,55002.888893,0.13,-999,-999,-999,-999,-999,-999,-999,False,
9944421,7.0952066,54968.370671,0.12,-999,-999,-999,-999,-999,-999,-999,False,
7128918,7.1187988,54970.156780,0.16,-999,-999,-999,-999,-999,-999,-999,False,
2019076,7.1292282,55004.072218,0.16,-999,-999,-999,-999,-999,-999,-999,False,
8128965,7.1403779,54971.006776,0.28,-999,-999,-999,-999,-999,-999,-999,False,
10794242,7.1437058,54970.803281,0.21,-999,-999,-999,-999,-999,-999,-999,False,
6762188,7.1555020,54967.001224,0.18,-999,-999,-999,-999,-999,-999,-999,False,
12557713,7.2147226,54965.497854,0.09,-999,-999,-999,-999,-999,-999,-999,False,
5990753,7.2165917,55002.982877,0.14,-999,-999,-999,-999,-999,-999,-999,False,
6468938,7.2170122,54961.234627,0.16,-999,-999,-999,-999,-999,-999,-999,False,
7938468,7.2269508,54969.160851,0.55,-999,-999,-999,-999,-999,-999,-999,False,
3003991,7.2447788,54964.859085,0.13,-999,-999,-999,-999,-999,-999,-999,False,
7972785,7.3007334,54966.565917,0.25,-999,-999,-999,-999,-999,-999,-999,True,
4753988,7.3044260,54968.025737,0.16,-999,-999,-999,-999,-999,-999,-999,False,
10068383,7.3049701,55009.949344,0.19,-999,-999,-999,-999,-999,-999,-999,True,
5736461,7.3461642,55006.619726,0.24,-999,-999,-999,-999,-999,-999,-999,False,
3248332,7.3636066,54956.975010,0.20,-999,-999,-999,-999,-999,-999,-999,False,
7458762,7.4111545,54971.291323,0.13,-999,-999,-999,-999,-999,-999,-999,False,
3335816,7.4220063,54954.355631,0.16,-999,-999,-999,-999,-999,-999,-999,True,
10923260,7.4360170,54976.953429,0.15,-999,-999,-999,-999,-999,-999,-999,False,
9761573,7.4416079,55000.079122,0.10,-999,-999,-999,-999,-999,-999,-999,False,
11656840,7.4426597,54965.757383,0.10,-999,-999,-999,-999,-999,-999,-999,True,
10020423,7.4483776,54970.693646,0.15,-999,-999,-999,-999,-999,-999,-999,True,
2437783,7.4534097,55002.006776,0.16,-999,-999,-999,-999,-999,-999,-999,False,
9762519,7.5151465,54971.079254,0.11,-999,-999,-999,-999,-999,-999,-999,False,
8456998,7.5315115,54961.709393,0.72,-999,-999,-999,-999,-999,-999,-999,False,
8285254,7.5358961,54970.780437,0.28,-999,-999,-999,-999,-999,-999,-999,False,
3347485,7.5448413,54955.024047,0.28,-999,-999,-999,-999,-999,-999,-999,False,
8543278,7.5492999,54968.010552,0.09,-999,-999,-999,-999,-999,-999,-999,False,
11403032,7.6316344,55001.910810,0.86,-999,-999,-999,-999,-999,-999,-999,True,
7970760,7.6494130,54957.456870,0.25,-999,-999,-999,-999,-999,-999,-999,False,
6866228,7.7023697,54970.562764,0.12,-999,-999,-999,-999,-999,-999,-999,False,
6927629,7.7352283,54968.343029,0.21,-999,-999,-999,-999,-999,-999,-999,False,
8364119,7.7359104,54955.515059,0.14,-999,-999,-999,-999,-999,-999,-999,True,
6949550,7.8410674,54969.587142,0.15,-999,-999,-999,-999,-999,-999,-999,False,
9724993,7.8633661,54972.547822,0.12,-999,-999,-999,-999,-999,-999,-999,False,
7708193,7.9424500,54999.609561,0.25,-999,-999,-999,-999,-999,-999,-999,False,
5731312,7.9463824,54968.093163,0.08,-999,-999,-999,-999,-999,-999,-999,True,
9579499,7.9467154,54970.156681,0.05,-999,-999,-999,-999,-999,-999,-999,False,
3348093,7.9644200,55000.378889,0.12,-999,-999,-999,-999,-999,-999,-999,False,
9576197,7.9644342,54969.194149,0.34,-999,-999,-999,-999,-999,-999,-999,False,
6305192,8.0251572,54997.563107,0.22,-999,-999,-999,-999,-999,-999,-999,False,
11071207,8.0496347,54971.653401,0.16,-999,-999,-999,-999,-999,-999,-999,True,
2166200,8.0967000,55006.161442,0.11,-999,-999,-999,-999,-999,-999,-999,False,
2452440,8.0968900,55003.837576,0.19,-999,-999,-999,-999,-999,-999,-999,False,
10601579,8.0987542,54967.774613,0.20,-999,-999,-999,-999,-999,-999,-999,False,
3654950,8.1347246,55003.927327,0.26,-999,-999,-999,-999,-999,-999,-999,False,
6220470,8.1441360,54969.504565,0.33,-999,-999,-999,-999,-999,-999,-999,False,
12013615,8.2028691,54971.509802,0.27,-999,-999,-999,-999,-999,-999,-999,False,
12470530,8.2072571,54968.824131,0.13,-999,-999,-999,-999,-999,-999,-999,False,
8906676,8.2095146,54958.852921,0.13,-999,-999,-999,-999,-999,-999,-999,False,
9532123,8.2150000,55000.742539,0.14,-999,-999,-999,-999,-999,-999,-999,False,
5965819,8.2400554,55143.757424,0.28,-999,-999,-999,-999,-999,-999,-999,False,
3970233,8.2549143,54966.159737,0.25,-999,-999,-999,-999,-999,-999,-999,False,
8013439,8.2562148,54970.927994,0.10,-999,-999,-999,-999,-999,-999,-999,True,
9098810,8.2581820,54956.242092,0.12,-999,-999,-999,-999,-999,-999,-999,False,
9892471,8.2680828,55009.395873,0.10,-999,-999,-999,-999,-999,-999,-999,False,
10221886,8.3167176,55004.929759,0.83,-999,-999,-999,-999,-999,-999,-999,False,
11495766,8.3404432,55009.377729,0.10,-999,-999,-999,-999,-999,-999,-999,False,
11100657,8.3441012,54994.579248,0.05,-999,-999,-999,-999,-999,-999,-999,False,
6228703,8.4004137,54955.056337,0.21,-999,-999,-999,-999,-999,-999,-999,True,
2445134,8.4120089,54972.647749,0.16,-999,-999,-999,-999,-999,-999,-999,False,
5817566,8.4121982,54961.041759,0.47,-999,-999,-999,-999,-999,-999,-999,True,
5707897,8.4160911,54998.254127,0.83,-999,-999,-999,-999,-999,-999,-999,False,
11599264,8.4280616,55292.444319,0.06,-999,-999,-999,-999,-999,-999,-999,False,
9821078,8.4294381,54965.291483,0.12,-999,-999,-999,-999,-999,-999,-999,True,
1026032,8.4604378,54966.773813,0.15,-999,-999,-999,-999,-999,-999,-999,False,
7670485,8.4677064,54972.411320,0.14,-999,-999,-999,-999,-999,-999,-999,False,
9851142,8.4803000,55002.776480,0.26,-999,-999,-999,-999,-999,-999,-999,True,
10383696,8.4877000,55001.480538,0.13,-999,-999,-999,-999,-999,-999,-999,False,
4669402,8.4964677,55002.983542,0.85,-999,-999,-999,-999,-999,-999,-999,False,
8701327,8.5088412,54954.075179,0.24,-999,-999,-999,-999,-999,-999,-999,False,
10091110,8.5303353,55183.899933,0.13,-999,-999,-999,-999,-999,-999,-999,False,
7816680,8.5851984,55007.707413,0.19,-999,-999,-999,-999,-999,-999,-999,False,
10031808,8.5896444,54956.430326,0.28,-999,-999,-999,-999,-999,-999,-999,True,
9786821,8.5935022,54964.954288,0.36,-999,-999,-999,-999,-999,-999,-999,True,
9701423,8.6075636,55002.826201,0.95,-999,-999,-999,-999,-999,-999,-999,True,
11391181,8.6173396,54972.068475,0.12,-999,-999,-999,-999,-999,-999,-999,False,
12367310,8.6274874,54972.989347,0.14,-999,-999,-999,-999,-999,-999,-999,False,
4948863,8.6435903,54972.831420,0.10,-999,-999,-999,-999,-999,-999,-999,False,
4248941,8.6445976,54997.105632,0.67,-999,-999,-999,-999,-999,-999,-999,True,
7898576,8.6468983,55003.002904,0.30,-999,-999,-999,-999,-999,-999,-999,False,
4150611,8.6530923,54961.005419,0.14,-999,-999,-999,-999,-999,-999,-999,True,
8590780,8.6538930,54960.864402,0.19,-999,-999,-999,-999,-999,-999,-999,False,
4946680,8.6652604,54965.209594,0.10,-999,-999,-999,-999,-999,-999,-999,False,
9048145,8.6678260,54970.340771,0.15,-999,-999,-999,-999,-999,-999,-999,False,
8222813,8.7042122,55190.548069,0.12,-999,-999,-999,-999,-999,-999,-999,False,
11671660,8.7103401,54956.560457,0.76,-999,-999,-999,-999,-999,-999,-999,False,
10159014,8.7773974,55003.982194,0.85,-999,-999,-999,-999,-999,-999,-999,False,
5284133,8.7845759,54958.889871,0.15,-999,-999,-999,-999,-999,-999,-999,True,
9775253,8.7884960,55001.832640,0.11,-999,-999,-999,-999,-999,-999,-999,False,
5090937,8.8006929,55001.089963,0.95,-999,-999,-999,-999,-999,-999,-999,True,
4940201,8.8166283,54967.276926,0.15,-999,-999,-999,-999,-999,-999,-999,False,
4839180,8.8526867,54953.952362,0.22,-999,-999,-999,-999,-999,-999,-999,False,
4912991,8.8850348,54971.049805,0.09,-999,-999,-999,-999,-999,-999,-999,True,
11124509,8.8929049,54968.730052,0.09,-999,-999,-999,-999,-999,-999,-999,False,
5652260,8.9292600,55001.033654,0.15,-999,-999,-999,-999,-999,-999,-999,False,
8589754,8.9393811,55001.777970,0.26,-999,-999,-999,-999,-999,-999,-999,False,
9966115,8.9474264,54956.097544,0.14,-999,-999,-999,-999,-999,-999,-999,True,
7950775,8.9666113,54962.607133,0.12,-999,-999,-999,-999,-999,-999,-999,False,
9880467,8.9734988,55004.027899,0.14,-999,-999,-999,-999,-999,-999,-999,True,
6707942,9.0142000,55000.607445,0.08,-999,-999,-999,-999,-999,-999,-999,False,
9934208,9.0584866,54970.337175,0.13,-999,-999,-999,-999,-999,-999,-999,False,
10026136,9.0801943,54969.816256,0.18,-999,-999,-999,-999,-999,-999,-999,False,
8197368,9.0879168,54995.741398,0.94,-999,-999,-999,-999,-999,-999,-999,False,
10549576,9.0894658,54972.078799,0.20,-999,-999,-999,-999,-999,-999,-999,False,
6781535,9.1220856,54971.834534,0.12,-999,-999,-999,-999,-999,-999,-999,False,
12255108,9.1315263,55002.508341,0.94,-999,-999,-999,-999,-999,-999,-999,False,
7597703,9.2178033,54971.603046,0.29,-999,-999,-999,-999,-999,-999,-999,False,
9552608,9.2506211,54959.154587,0.11,-999,-999,-999,-999,-999,-999,-999,True,
12022718,9.2553314,54966.396704,0.12,-999,-999,-999,-999,-999,-999,-999,False,
5372966,9.2863571,54967.675326,0.11,-999,-999,-999,-999,-999,-999,-999,False,
10296163,9.2967644,54959.387400,0.17,-999,-999,-999,-999,-999,-999,-999,False,
3735629,9.3283461,54999.331935,0.13,-999,-999,-999,-999,-999,-999,-999,False,
8345358,9.3806332,54965.557875,0.12,-999,-999,-999,-999,-999,-999,-999,False,
9541322,9.4052612,55005.174157,0.11,-999,-999,-999,-999,-999,-999,-999,False,
7877824,9.4494257,55186.362598,0.17,-999,-999,-999,-999,-999,-999,-999,False,
4737302,9.4555885,54957.214006,0.26,-999,-999,-999,-999,-999,-999,-999,True,
5781192,9.4599934,54961.882581,0.14,-999,-999,-999,-999,-999,-999,-999,True,
6806632,9.4691573,54973.974780,0.30,-999,-999,-999,-999,-999,-999,-999,False,
4150136,9.4784025,54995.577252,0.93,-999,-999,-999,-999,-999,-999,-999,False,
7973970,9.4799330,54997.201704,0.98,-999,-999,-999,-999,-999,-999,-999,False,
5738506,9.5014787,55002.990756,0.14,-999,-999,-999,-999,-999,-999,-999,False,
3865298,9.5306346,54967.812277,0.15,-999,-999,-999,-999,-999,-999,-999,False,
4281895,9.5435880,54954.640072,0.09,-999,-999,-999,-999,-999,-999,-999,True,
5347784,9.5840588,54962.286092,0.19,-999,-999,-999,-999,-999,-999,-999,False,
7259722,9.6332256,55008.819044,0.84,-999,-999,-999,-999,-999,-999,-999,False,
11232745,9.6342435,54970.919026,0.08,-999,-999,-999,-999,-999,-999,-999,False,
5534814,9.7187752,54996.290569,0.07,-999,-999,-999,-999,-999,-999,-999,False,
10275887,9.7267496,54972.476667,0.48,-999,-999,-999,-999,-999,-999,-999,False,
6197038,9.7517082,54961.786934,0.46,-999,-999,-999,-999,-999,-999,-999,False,
4076952,9.7611686,54966.703076,0.38,-999,-999,-999,-999,-999,-999,-999,False,
11817750,9.7625507,54954.908603,0.15,-999,-999,-999,-999,-999,-999,-999,True,
4937143,9.8488760,55002.155275,0.16,-999,-999,-999,-999,-999,-999,-999,False,
6579806,9.8804825,54967.085920,0.07,-999,-999,-999,-999,-999,-999,-999,False,
10873904,9.8856332,54996.753766,0.94,-999,-999,-999,-999,-999,-999,-999,False,
10026457,9.9344232,54965.874010,0.19,-999,-999,-999,-999,-999,-999,-999,False,
6634112,9.9422290,54966.846749,0.07,-999,-999,-999,-999,-999,-999,-999,False,
7039026,9.9439292,54996.118502,0.95,-999,-999,-999,-999,-999,-999,-999,True,
5286786,9.9487462,54966.802029,0.11,-999,-999,-999,-999,-999,-999,-999,False,
8848271,9.9916650,54970.443168,0.12,-999,-999,-999,-999,-999,-999,-999,False,
7778437,10.0284647,54966.173727,0.22,-999,-999,-999,-999,-999,-999,-999,True,
6775034,10.0285473,55005.339857,0.85,-999,-999,-999,-999,-999,-999,-999,False,
4840818,10.0495365,54966.119445,0.12,-999,-999,-999,-999,-999,-999,-999,False,
8358008,10.0646892,54968.250259,0.10,-999,-999,-999,-999,-999,-999,-999,False,
4263529,10.1040158,55006.311988,0.03,-999,-999,-999,-999,-999,-999,-999,False,
12351927,10.1161484,54972.981520,0.07,-999,-999,-999,-999,-999,-999,-999,False,
8984706,10.1354004,54965.323083,0.13,-999,-999,-999,-999,-999,-999,-999,False,
6960446,10.1490000,54999.452809,0.18,-999,-999,-999,-999,-999,-999,-999,False,
9412462,10.1865899,54965.527824,0.28,-999,-999,-999,-999,-999,-999,-999,False,
5393558,10.2171033,54970.245634,0.12,-999,-999,-999,-999,-999,-999,-999,False,
8719324,10.2326979,55003.805236,0.79,-999,-999,-999,-999,-999,-999,-999,False,
8695779,10.2389391,55006.674439,0.10,-999,-999,-999,-999,-999,-999,-999,False,
8624520,10.2405936,55005.631953,0.02,-999,-999,-999,-999,-999,-999,-999,False,
3120320,10.2656134,54959.222315,0.14,-999,-999,-999,-999,-999,-999,-999,True,
11409698,10.2678271,54972.176164,0.14,-999,-999,-999,-999,-999,-999,-999,False,
8296467,10.3033555,54970.167546,0.16,-999,-999,-999,-999,-999,-999,-999,False,
2306740,10.3069870,54966.425207,0.27,-999,-999,-999,-999,-999,-999,-999,False,
11619964,10.3685551,54965.717564,0.11,-999,-999,-999,-999,-999,-999,-999,False,
7678434,10.3716917,55005.616890,0.10,-999,-999,-999,-999,-999,-999,-999,False,
7622059,10.4032616,54971.127861,0.52,-999,-999,-999,-999,-999,-999,-999,False,
6056992,10.4311530,54966.935237,0.09,-999,-999,-999,-999,-999,-999,-999,True,
6675060,10.4433279,54997.959235,0.09,-999,-999,-999,-999,-999,-999,-999,False,
7257373,10.4669018,54955.658432,0.25,-999,-999,-999,-999,-999,-999,-999,False,
5596440,10.4748568,54973.696864,0.09,-999,-999,-999,-999,-999,-999,-999,False,
9353182,10.4762575,54959.051300,0.20,-999,-999,-999,-999,-999,-999,-999,False,
8904714,10.4833196,55001.977721,0.12,-999,-999,-999,-999,-999,-999,-999,False,
11649962,10.5627371,54973.758217,0.95,-999,-999,-999,-999,-999,-999,-999,True,
9963461,10.5815718,55005.434323,0.17,-999,-999,-999,-999,-999,-999,-999,False,
9636559,10.6367000,55004.655356,0.14,-999,-999,-999,-999,-999,-999,-999,False,
7009828,10.6424535,54968.123854,0.23,-999,-999,-999,-999,-999,-999,-999,False,
4352168,10.6437482,54967.941346,0.13,-999,-999,-999,-999,-999,-999,-999,False,
5728139,10.6681650,54964.980826,0.27,-999,-999,-999,-999,-999,-999,-999,True,
10987439,10.6745992,54971.883920,0.10,-999,-999,-999,-999,-999,-999,-999,False,
10979716,10.6840564,54967.082259,0.10,-999,-999,-999,-999,-999,-999,-999,False,
10711551,10.6922191,54972.964587,0.18,-999,-999,-999,-999,-999,-999,-999,False,
11547869,10.7274170,54998.077747,0.03,-999,-999,-999,-999,-999,-999,-999,False,
5771589,10.7391422,54962.130765,0.12,-999,-999,-999,-999,-999,-999,-999,True,
6548447,10.7683785,54955.257314,0.30,-999,-999,-999,-999,-999,-999,-999,True,
11285625,10.7904443,54975.334510,0.23,-999,-999,-999,-999,-999,-999,-999,True,
8892910,10.8101340,54965.950867,0.11,-999,-999,-999,-999,-999,-999,-999,True,
6698670,10.8158902,54961.976958,0.13,-999,-999,-999,-999,-999,-999,-999,True,
