kicid,num_peaks,peak_id,accept_bic,accept_time,channel,skygroup,module,output,quarter,season,chunk,t0,s2n,bkg,depth,depth_ivar,transit_ror,transit_duration,transit_time,transit_depth,transit_impact,chunk_min_time,chunk_max_time,centroid_offset,centroid_offset_err,lnlike_gp,lnlike_outlier,lnlike_box1,lnlike_box2,lnlike_step,lnlike_transit,bic_gp,bic_outlier,bic_box1,bic_box2,bic_step,bic_transit,offset,accept_offset,accept_impact,accept
8463272,2,1,True,True,84,56,24,4,13,3,59,1206.5468914260252,100.87165760261627,3.8741177496759063,0.006140490931881501,269856769.60733974,0.2518050082767241,0.2007200879982163,1206.7347470215882,0.03552905065260892,0.9178776935739976,1200.983897954764,1212.1205988829095,0.001552300168317848,0.00014923709182669505,2329.1692274211605,2334.259390008115,2456.2567290451984,2770.7771507605025,2674.0808331058856,3147.8987083946613,2316.7400112243163,2318.7228697620594,2437.612904749932,2752.133326465236,2643.007792613775,3126.147580050184,0.042138711547579547,True,False,False
8376901,2,0,False,True,67,59,19,3,5,3,18,483.0370192595501,76.96021524586571,3.0128048468424145,0.0015530496574318038,2455910272.748609,0.003753867452255897,2.3267932211403264,482.7240320016666,1.6653170683667007e-05,0.5049287927944069,477.61525753593736,488.44551945634163,0.000174567456388169,0.00015749619298884918,3748.0354956513843,,3743.9049654065034,,3745.2773920962304,3748.0686550181454,3735.6062794545396,,3725.261141111236,,3714.20435160412,3726.317526673667,10.48236114325846,False,True,False
8376901,2,1,False,False,19,59,7,3,15,1,69,1434.8111889041434,62.170283302921035,2.155624945782868,0.0021902350917573253,2549405103.8387823,0.014158877297118197,1.2964475175561951,1435.3732376150467,0.00024856452557919795,0.3774926795403017,1424.7544609506806,1435.3590269907727,0.00028595111254603803,4.8844492274716964e-05,,,3773.062693806164,,,3774.0324243414034,,,3754.4188695108974,,,3752.281295996925,1.1501240355085252,False,True,False
8358867,1,0,False,False,44,42,13,4,2,0,15,210.09855764034302,7.167575553337108,0.2860751793545963,0.0005407278872710438,723018211.0376898,0.02086482380987129,1.8506378476038023,210.7887790963863,0.0005695520797895924,0.0,206.64855764034286,210.4287790963863,0.0007054567202206931,0.00024163837821834818,,,405.0243601294493,,,406.58853246973325,,,393.0023605737519,,,392.5628663214196,1.2379112479739443,False,True,False
8410697,2,0,True,True,53,29,16,1,6,0,20,542.1706497769144,173.6534947340476,1.9729944431495967,0.005251843762970538,1204885831.327599,0.06735837839171238,0.8413727504327642,542.1245228792236,0.005931601088082661,0.0,539.4706497769148,551.4449104445594,0.00025602152678710834,7.627076339440512e-05,3395.1162813534643,3393.646085430884,3398.999876980157,3491.6295061300043,3381.8199463050237,3599.6263402330933,3382.68706515662,3378.109565184829,3380.3560526848905,3472.985681834737,3350.746905812913,3577.875211888615,0.04290627529413162,True,True,True
8410697,2,1,True,True,1,29,2,1,17,3,76,1589.9834403100617,117.45781518310301,2.0139472139094674,0.004938581655737159,1108780953.915508,0.0673393081742917,0.8330063718610125,1589.9550625999357,0.0059282456024105645,0.0,1586.8334403100598,1591.0020568657708,0.0003320237110878437,0.00012613007551290272,1233.2528333286514,1230.3844992619377,1237.4938007089602,1295.432270457642,1233.8878690695205,1341.3093694957242,1222.7799494029914,1217.2933943548628,1221.7844748204702,1279.722944569152,1207.7056592553704,1322.9818226258196,0.05567505382173823,True,True,True
8359332,1,0,False,False,43,42,13,3,5,3,20,537.0095981472414,34.79674573938494,1.2773520916734364,0.002996428035377898,348054771.89788437,0.016757366771807142,1.4273166624133362,537.7315853937054,0.00035773154718621303,0.27011391426547793,526.985183852099,537.6314006573666,0.0008203457508741324,0.0006772762142485931,,,3256.0022461774292,,,3256.340402332381,,,3237.358421882162,,,3234.589273987904,2.292367820981066,False,True,False
8429583,1,0,False,True,41,44,13,1,9,3,37,836.8862898017078,200.70637609048646,7.6538467238352075,0.004202755836489914,2280638964.8446174,0.000997255206310261,0.9592927786023489,837.2356791520856,1.2618688838283987e-06,0.2893142126445092,831.4226629981713,842.3346235150167,7.40217494182146e-05,4.323294297139461e-05,,,3695.4147278202495,,,3696.295776782584,,,3676.7709035249827,,,3674.544648438106,58.66033861449782,False,True,False
8346921,2,0,False,True,53,29,16,1,6,0,20,593.9536674710256,187.7304965766737,7.060456317636256,0.006141558891722316,937167688.2360864,0.00045474297600891063,1.0109753902563638,593.8683904061216,2.705636245048382e-07,0.0,587.3059102434709,598.2377360654864,0.00024204747438189814,8.508290641984261e-05,3483.7995863639435,,3477.2837573635247,,3427.819496763834,3483.5289519368416,3471.3703701670997,,3458.639933068257,,3396.746456271724,3461.777823592364,894.6043997437945,False,True,False
8346921,2,1,False,True,81,29,24,1,15,1,67,1380.2580814476569,95.79996391662479,3.6731564030638673,0.0028892091038956553,1099571245.7126527,0.011986741518024544,2.3937629149786104,1380.4875400473154,0.0001862663914840024,0.1603852453164425,1374.9588196612603,1385.5634901338778,3.2600195805767616e-05,0.0001669860253614857,,,3560.275723722439,,,3563.3361319429055,,,3541.6318994271724,,,3541.585003598427,0.17498660507272762,True,True,False
8360354,10,0,False,True,44,42,13,4,2,0,5,226.584547109852,1030.1658923487573,37.737172297276935,0.008772600398496783,13902731323.754549,0.030504818446875987,1.95623677520114,226.09199263953565,0.0012173146712968208,0.0,213.04428854581784,230.26969922541318,0.00011799266102919807,0.0006797925506287397,,,3263.8340311819898,,,3266.821877127934,,,3245.1902068867234,,,3245.0707487834557,0.09681065184754227,True,True,False
8360354,10,1,False,False,42,42,13,2,12,2,69,1127.2460652787865,442.50416424113337,17.31811810851182,0.02863914041266738,1674893838.6836414,0.002812283241515885,1.006081064997282,1127.373867056179,1.0347964625623264e-05,0.0,1126.6460652787864,1137.5371270679316,0.00015856428738739362,6.928538407285825e-05,,,2967.3702287122333,,,2963.033922262063,,,2948.726404416967,,,2941.282793917585,15.323075822769013,False,True,False
8360354,10,2,False,False,42,42,13,2,12,2,70,1155.5262272369234,410.98501589529,7.347859033121193,0.02584232876052854,1775968498.2742233,0.04960298301309489,1.0787126212592004,1155.4616195013084,0.003045280550367901,0.38165873719550536,1154.9262272369233,1160.504679509344,0.0006484062552594862,7.743886855863142e-05,1671.724741411328,,1671.7564604576444,,1549.8983111439734,1676.3977069454468,1660.5131372787362,,1654.9390542587562,,1521.8693008124935,1656.777399713411,0.21227327519085626,True,True,False
8422920,1,0,False,True,43,42,13,3,9,3,33,839.8864514623095,36.687425177996566,1.2113173647061846,0.0016231610582718712,511311185.702183,0.01026211764304245,1.1973212289818267,839.8070262160581,0.00013778543687958944,0.0,833.9362785094709,844.8686816180707,0.00028467444254552313,5.208321437762936e-05,,,3401.5635230316675,,,3401.682523775679,,,3382.9196987364007,,,3379.931395431201,2.065785942253324,False,True,False
8426957,1,0,True,True,42,42,13,2,8,2,33,784.6786641837953,171.72501055705783,0.9935340818737091,0.005200458112755093,1276752305.2810547,0.033393556941420155,1.3870419482759622,784.6738924086984,0.001458737507959329,0.0,782.2786641837956,793.61948555657,0.00023547272414253643,4.976397023470365e-05,3548.3643779977197,3548.9138123793077,3549.317142173365,3551.1307956492046,3553.436594355661,3560.715597429505,3535.9351618008754,3533.3772921332534,3530.6733178780983,3532.4869713539388,3522.36355386355,3538.9644690850273,0.16118680020551304,True,True,True
8800954,2,0,True,True,20,28,7,4,5,3,18,492.78793855232414,113.53186872864296,0.9751663491330279,0.002494713220623853,2071067876.726266,0.050283768504963834,0.6638736011445392,492.76667543925913,0.003040265431035527,0.4631711689543677,487.36336604704417,498.1935649487277,0.0002933421561256462,7.526654326815794e-05,3620.4445516359965,3620.666377408844,3644.649548687596,3706.4634227169176,3613.55051347764,3801.200204471059,3608.0153354391528,3605.1298571627885,3626.0057243923293,3687.819598421651,3582.4774729855285,3779.4490761265806,0.09619236370730373,True,True,True
8800954,2,1,True,True,20,28,7,4,13,3,60,1196.9481288078805,93.91878368230144,0.7460178630544061,0.002494787694936911,1417225386.569358,0.048836140993249115,0.6565301752229655,1196.9658195565496,0.0031191545183720804,0.0,1191.1563131264556,1202.6812763890339,7.994710655969245e-05,2.1891873162605415e-05,3592.0845866399463,3592.017766827028,3603.425003729613,3657.223554947284,3595.688408247997,3785.986545019049,3579.655370443101,3576.4812465809728,3584.7811794343465,3638.579730652017,3564.6153677558864,3764.235416674571,0.025551071199457955,True,True,True
8802684,1,0,False,False,60,28,17,4,6,0,20,597.7035873260609,56.96401583699715,1.623481439533026,0.002695264918050725,1413360351.1871483,7.021296689131376e-05,1.1687079455867897,598.5568424482838,4.6736967629357196e-09,0.7920144935872226,587.4693308701098,598.2377090233713,0.00019324387915464606,9.726420374495377e-05,,,3670.060348736634,,,3669.5301436749537,,,3651.416524441367,,,3647.779015330476,41347.11515389356,False,True,False
8803016,1,0,False,True,28,28,9,4,8,2,30,781.2067874700183,146.15584585922355,1.847436324697964,0.006199911955940636,1039817163.1703893,0.08327677390941317,0.2393877551020408,781.0260164441687,0.006762233370985582,0.7646961465313848,771.2651068700798,782.1972307012184,0.001673071815393032,0.00011372768694750308,,,3106.850060400568,,3456.38664289878,3262.476062800781,,,3088.206236105301,,3425.313602406669,3240.724934456304,0.245741018117026,True,True,False
8872911,1,0,False,True,58,26,17,2,14,0,64,1279.2602731701015,27.107736492076818,0.9425729871093264,0.0013099886551012365,428986087.1046735,0.03996330860397245,1.298598893797354,1279.304848558373,0.002088985429261281,0.0038052606925711827,1274.1602731700987,1286.2981209554928,0.0013050242678583433,0.00018821264135651785,,,3366.4766534691216,,3429.9422479276723,3376.248445778281,,,3347.832829173855,,3398.869207435561,3354.497317433804,0.6234117638812259,False,True,False
8740018,1,0,False,True,18,26,7,2,9,3,47,824.4366910114584,175.31571754976247,6.34400461472121,0.002574972964005146,4635497595.278379,0.009302971542937685,0.884443511052904,824.4748737189185,0.00011187483268126909,0.18342021384953325,818.8764240269447,830.0131312483645,0.0001438807607457662,2.3322908801743785e-05,,,3894.1971779069645,,,3895.920631661377,,,3875.5533536116973,,,3874.169503316899,1.285943054946071,False,True,False
8655534,1,0,False,True,4,56,2,4,3,1,10,303.12646970860925,42.209270750543325,1.4038764710699143,0.0015016851624101346,790056101.9764156,0.016365466073636287,1.080514029884695,303.0610915156708,0.0003504076685656443,0.00031927578590051475,297.6380276397249,308.58995385514567,0.0003006214165216571,0.00016263485394751154,3487.9940917337767,,3486.5464857400048,,3492.1223672420037,3490.4373885348555,3475.564875536933,,3467.902661444739,,3461.049326749893,3468.686260190377,0.8576184354129656,False,True,False
8740359,1,0,False,False,26,26,9,2,12,2,65,1115.7789552438228,100.07850320433194,3.3200779533885525,0.0372194323323614,15673789.106049536,0.2429393731883799,1.4689796596657416,1116.6055370290262,0.0695789131003558,0.47546244555456496,1102.8617300632975,1116.6337713909306,0.0006748171135996263,0.010467878780666559,2150.2963481562047,,2151.713205658083,,2149.3959164959174,2157.7870181155913,2137.8671319593604,,2133.0693813628163,,2118.3228760038064,2136.0358897711135,0.009023769477230227,True,True,False
8613751,2,0,False,False,66,26,19,2,15,1,83,1412.051875479967,65.03473808744779,2.5634658149018352,0.004107563594739578,647069408.3786002,0.017186532648369696,2.365662459700326,1412.8800317639352,0.00038183972488448065,0.18286151278907944,1405.3018754799634,1412.7802739788312,0.00019470284331808276,0.0003418576260975583,,,2401.577387719108,,,2402.3943341383388,,,2384.003588255657,,,2381.891568097646,0.5097125452225737,False,True,False
8613751,2,1,False,True,66,26,19,2,15,1,85,1453.50752874678,60.16465309941743,2.1697459386009683,0.0023866467597787448,635486813.9507253,0.003082985716849208,1.5730683369758383,1453.7785678038424,1.1666284061018214e-05,0.4091389543895049,1448.0268500717211,1458.9993356394045,5.037841946749892e-05,0.0001460326916341404,3404.556284194124,,3400.593325670572,,3412.7101438300124,3404.6305657971984,3392.1270679972804,,3381.9495013753053,,3381.637103337901,3382.879437452721,4.318241479039554,False,True,False
8611832,1,0,False,True,18,26,7,2,17,3,118,1561.6468089651605,43.818194952499205,1.5353456154609262,0.0014723018785378498,1037141438.5391222,0.014442841241795882,1.3754171606636267,1561.3586329600912,0.00026846434017191445,0.21350088497499506,1559.2468089651593,1571.1600080701974,0.00022481380470805532,0.00014556832852596232,,,3499.8264428022912,,,3499.520697298589,,,3481.1826185070245,,,3477.7695689541115,0.8371817652742602,False,True,False
8644288,1,0,False,True,30,54,10,2,2,0,6,246.69377935128202,71.23858106845555,1.963658789426151,0.0019442297609019148,1347753606.196445,0.06198928848400754,0.21371468045270747,246.49844887493333,0.0050242983937047745,0.0,238.46375557791907,250.74417857140358,0.0008772503009052213,0.0007969629391626935,,,3245.8367329569264,,3541.765094976357,3348.389531351221,,,3227.19290866166,,3510.692054484246,3326.638403006744,0.17372430242621334,True,True,False
8738735,1,0,True,True,67,27,19,3,7,1,45,697.8924558498164,35.48275346463383,1.305683010388493,0.0011366496544015887,1020873977.3170726,0.03703756404952225,1.2213856387176942,697.8590773261658,0.0013127566789995493,0.7836885450159511,694.7424558498169,705.8170931813803,0.00017811216107000292,2.311265233086655e-06,3561.0211364609827,3560.885688069333,3552.419653819518,3559.391907841437,3560.848798191126,3622.4112051589286,3548.591920264138,3545.349167823278,3533.775829524251,3540.74808354617,3529.775757699015,3600.6600768144513,0.1354998576556534,True,True,True
8622342,1,0,False,True,41,43,13,1,2,0,5,246.54354011313904,20.514138447506152,0.6428161008048969,0.00103607377358511,393550400.1795959,0.033474770015819694,0.4806120128006612,246.4538404227181,0.001300430599429081,0.5417023487870634,239.7507618703166,250.7233803666459,0.01816203413951744,0.0009529669818490901,,,3324.1199218115694,,,3324.304616307661,,,3305.4760975163017,,,3302.5534879631828,13.948007438872724,False,True,False
8673571,1,0,False,True,60,28,17,4,14,0,65,1353.698466466153,47.77199027891111,1.3370870386256235,0.002669146189625443,320333197.5542154,0.0191506681542564,1.414247842287622,1353.9855836006773,0.0004798186532508631,0.0,1348.3141757770645,1359.1028861114976,0.00012068162675893523,0.00010274271821627371,3273.4037507218927,,3271.2909723365447,,3275.307069199087,3275.5390513235966,3260.974534525048,,3252.647148041278,,3244.2340287069756,3253.7879229791197,0.2513943979586097,True,True,False
9088759,1,0,False,False,44,43,13,4,9,3,25,844.5363042491972,62.81652556580983,1.8722291265097013,0.0033702952739245308,1389542746.894373,0.016466886505548742,2.4,845.0667427246988,0.00035110838740104455,0.17008137048566388,833.9973659844908,844.8888822783192,0.0001779779005277183,7.482878753560723e-05,,,3626.5138449641713,,,3627.788306491123,,,3607.8700206689036,,,3606.0371781466456,0.5067250381314635,False,True,False
9157703,1,0,False,False,21,37,8,1,15,1,66,1403.6586601875845,76.39872404122063,2.5810435272019503,0.005359697114091066,524408535.5351374,0.012660114456032823,2.4,1403.9998009979954,0.00020970094292072086,0.0,1393.3899560139544,1404.2806665244134,0.0002345432728002881,5.63352182318584e-05,,,3422.0517143336738,,,3421.55384168705,,,3403.4078900384075,,,3399.802713342572,1.1182309702034985,False,True,False
9214608,2,0,False,True,42,43,13,2,11,1,46,1088.0098186684309,276.0060630399389,3.8089657343100334,0.005501821195829514,2517456223.94453,0.06998370787403288,0.2133948389663967,1087.8072051226832,0.0064025774093592345,0.0,1082.2245616263174,1093.5648443983957,0.0036413352502474338,0.00011577629575845051,,,3267.6826488234365,,3586.7658210070067,3324.2335534353774,,,3249.038824528169,,3555.692780514896,3302.482425090899,0.5650882586980522,False,True,False
9214608,2,1,False,True,42,43,13,2,11,1,46,1089.2098186684318,97.20389852449586,3.8089657343100334,0.0019435751545154238,2507154557.808882,0.03246265160669586,0.8688941250307092,1088.6172791623956,0.001378554913487262,0.0016314148219899061,1082.2245616263174,1093.5648443983957,0.0003338117845565417,0.00038855457850487193,,,3240.327644248052,,,3241.102589868695,,,3221.683819952785,,,3219.351461524217,0.2418123524999801,True,True,False
9140459,1,0,False,True,17,25,7,1,5,3,19,508.359815549134,59.88273089169986,2.2731662593924433,0.0013493208990364484,2003803573.98605,0.014004907852536538,2.3798040991114653,508.6292957567008,0.00025661549549527146,0.0,504.6098155491345,515.5830120777682,0.0001016343086880674,0.00019713990707150445,3708.0954589852868,,3706.48758624698,,3706.0132122721525,3709.759427166856,3695.6662427884426,,3687.843761951713,,3674.9401717800415,3688.008298822378,0.39595515287757194,True,True,False
9158123,1,0,False,True,45,37,14,1,14,0,64,1332.1302680046683,91.46262549196821,3.485153836032465,0.003893811590214367,553876087.338279,0.0005542978127696628,0.9172265370655259,1332.0790913987814,4.019978506741849e-07,0.0,1325.49024373031,1336.2792061483854,5.8428293046570215e-05,7.059881677368795e-05,3388.7133832375557,,3382.9221708097552,,3387.184593085712,3388.540868026441,3376.284167040711,,3364.2783465144885,,3356.111552593601,3366.7897396819635,145.3447312231465,False,True,False
9153162,1,0,False,True,42,43,13,2,15,1,66,1376.2085545790806,19.833759855609905,0.7865336026841798,0.0008661006286718238,577930787.4822061,0.033569374865897623,0.40506410784919705,1376.0964899196688,0.0014741354550633634,0.0,1373.508554579079,1384.3789178805234,0.0005382354277048744,1.3257351227521653e-05,,,3423.09101833652,,,3402.3816449232704,,,3404.447194041253,,,3380.6305165787926,0.3645811475001952,True,True,False
9159119,1,0,False,True,45,37,14,1,6,0,21,618.8688213794768,53.58183068380624,1.881449646579043,0.0014123258207191292,1439346457.5665538,0.012831869084610993,1.436230794421144,618.7751156124805,0.00020986869682493303,0.26770315718132137,613.4404564510769,624.2904967709474,6.550614464064097e-05,0.00012050384924951196,3650.6453605393604,,3643.853209076141,,3646.018245719498,3651.7411290374657,3638.2161443425157,,3625.2093847808733,,3614.945205227385,3629.990000692989,0.3120636757279875,True,True,False
9222857,1,0,False,True,21,37,8,1,11,1,45,1082.459993327732,158.0313837656615,5.5563076502169135,0.004562473580097802,1199737526.4825015,0.016133306897556612,1.26739995380588,1082.9804963973336,0.00034053694161084724,1.417890228167857e-05,1077.0347745401232,1087.9050429197086,0.0002941841047007206,1.2032390050797756e-05,,,3504.4062672905766,,,3505.7187187902523,,,3485.7624429953107,,,3483.967590445774,0.8635889039066524,False,True,False
8949023,1,0,False,False,43,43,13,3,8,2,30,781.6362394532031,102.84209457334164,3.279266392377422,0.005563714519534701,1081102259.4416986,0.0002265440699394193,1.6885874615665015,782.0816725523607,6.519817452588228e-08,0.2837318501351495,771.019734669142,782.1969885047293,0.00014557039706043014,9.065092730334459e-05,,,3496.150171372299,,,3495.220380126746,,,3477.506347077032,,,3473.469251782269,2232.7371683039632,False,True,False
8949632,1,0,False,True,43,43,13,3,8,2,31,771.5657943854781,126.71916656275181,4.9696571086123065,0.00630607500938695,403808248.56562006,0.013377357760811885,0.815418419474683,771.5929172999585,0.00022238287115561303,0.3700023845542043,766.258689082184,776.8637582243028,9.362598566072628e-05,4.6889705178240885e-05,,,3272.2197909817296,,,3274.754859724657,,,3253.575966686463,,,3253.0037313801795,0.42091895099114807,True,True,False
9025370,1,0,False,True,37,37,12,1,8,2,33,797.8786111603395,191.09932305479302,6.09972842169281,0.0004800732695510509,158825292982.0351,0.015659638142752747,2.3112521502356347,797.8555668926398,0.0003208352231921508,0.0,788.6130907914338,802.3447007943249,0.0004337429301940252,0.0003190494487545267,4332.512942201363,4326.44611408558,4326.5046261841335,4354.6539660878225,4326.168278676646,4350.487726686297,4320.083726004519,4310.909593839525,4307.860801888866,4336.010141792556,4295.0952381845345,4328.7365983418185,1.351484309827539,False,True,False
8950400,1,0,False,False,43,43,13,3,12,2,56,1159.5762550306185,27.133480231924906,0.9833108788933564,0.0012190643260931856,930526095.8534787,0.026410957467195698,2.4,1160.4078267511845,0.0006000691053066332,0.8563253269420178,1154.9262550306155,1160.5046966442826,0.001041001587105482,0.00046987665155979276,1878.536270016116,,1875.688582556148,,1875.0601101587451,1882.6185324801006,1867.324665883524,,1858.87117635726,,1847.0310998272646,1862.998225248065,1.7337618367852081,False,True,False
9030716,1,0,False,True,48,40,14,4,14,0,65,1345.7487763008705,98.57790094021523,3.893424090959175,0.005701089876414669,298982575.2434888,0.013988442890151595,1.1432995825837404,1345.7200566475674,0.00023733797275771182,0.4423190524981679,1340.5090140037282,1350.9913847688658,0.00019908991874256787,0.00018474782968803214,,,3065.7612884765813,,,3066.205419597087,,,3047.1174641813145,,,3044.4542912526094,0.8386465293863917,False,True,False
9026233,1,0,False,True,61,37,18,1,1,3,1,160.91213456838855,312.8615045851295,3.2115892792695733,0.008560595821316021,1632054226.9856784,0.08203482745023069,0.151146301041818,160.7066199548069,0.008794606496801971,0.0,150.51610811641874,162.5927751394629,0.0022597558575159155,4.172249309447686e-05,,,3121.1048424540986,,3672.6608199993257,3184.626027405878,,,3102.461018158832,,3641.587779507215,3162.874899061401,0.2546881653869016,True,True,False
8963348,1,0,False,False,24,40,8,4,15,1,66,1403.6588027467608,110.89199671707064,4.252219106507969,0.0077848571793845125,523693452.87320745,0.0005628258257573064,0.6,1404.579527432979,4.1446268383982243e-07,0.0,1393.4514129948873,1404.2808258631119,0.0005514821444645798,0.0008589487192329593,3375.7955165451203,,3366.2428122040615,,3376.1615958978355,3375.2466621975104,3363.3663003482757,,3347.5989879087947,,3345.0885554057245,3353.495533853032,1330.5948578688967,False,True,False
9075896,1,0,False,True,66,26,19,2,15,1,77,1447.5074868607621,58.237483159587015,1.9947230043540969,0.0014280422408224512,1663118199.3731325,0.01618376469508766,2.210865359624145,1447.8990925731591,0.00030675006138380917,0.523885485021789,1442.1012880764608,1452.9103064113585,5.832366702300614e-06,0.00010037016610221165,3673.653340437906,,3670.5658649750535,,3670.893044555897,3675.876118350696,3661.224124241062,,3651.922040679787,,3639.8200040637867,3654.1249900062176,0.019007584210916865,True,True,False
9071518,1,0,False,False,68,28,19,4,7,1,26,689.5690810043045,46.33065672036707,1.3186485074047338,0.0038239235191832094,378875527.3067792,0.019814823146139846,0.6,690.2768219837344,0.0005115228400086601,0.1086611780915341,679.5403533503268,690.2063052061784,0.0005220929638771259,0.0002535713985402541,,,3325.0479138319383,,,3325.3930997355083,,,3306.4040895366716,,,3303.6419713910304,1.0201419381247188,False,True,False
8964050,1,0,False,True,24,40,8,4,15,1,74,1456.2080684863688,33.760567772106945,1.2919110961188445,0.0010471166185078596,1039511693.7984806,0.006028312466463146,0.6,1456.1529704286709,4.385021939234957e-05,0.4558845106752682,1450.8470429396548,1461.55382998797,0.00020222486753426533,4.882299544220272e-05,3558.614703960822,,3555.191987320082,,3556.3833337696087,3558.71035592094,3546.1854877639785,,3536.548163024815,,3525.3102932774977,3536.9592275764617,4.6115162644941625,False,True,False
9028551,1,0,False,False,21,37,8,1,15,1,68,1434.5110755103808,30.891942053487586,1.2127523012787034,0.0020944618733246953,471603903.6542299,0.009228845272939344,1.3871091182488156,1434.8533217364145,0.00010711744376223907,0.3265003117838875,1424.6930611439893,1435.358947328525,0.00046537943955541337,0.00021820381713464354,,,3381.454836796288,,,3381.2277650103565,,,3362.811012501021,,,3359.4766366658787,4.344106552172095,False,True,False
9411471,1,0,False,True,64,40,18,4,9,3,34,870.074311770578,32.21937139745286,1.0492941810163474,0.0004354495182819315,5501851319.823722,0.02090837310051564,0.6072979610062735,870.1508150497299,0.0005719319278254531,0.0,863.1774642451493,874.0894448271574,0.0001360463645775572,6.299053475667462e-06,3877.2266294330434,3900.964104068945,3914.464836591335,3950.970494290884,3907.062330605177,3943.751031541925,3864.7974132361987,3885.42758382289,3895.821012296068,3932.326669995617,3875.9892901130656,3921.999903197447,0.23773555680823386,True,True,False
9405346,1,0,False,True,46,38,14,2,14,0,164,1322.2302363832346,305.52891778758425,10.887620755814504,0.003326367200251139,8436537948.461019,0.007001391123848665,0.8056926635249626,1322.682967647029,6.32382799723441e-05,0.19798905164890476,1316.7241142857965,1327.7378985311589,0.00011345747164082356,9.286285576372234e-05,,,4027.113341583772,,,4029.357354088554,,,4008.4695172885054,,,4007.606225744076,1.7940130066010969,False,True,False
9405359,1,0,False,True,22,38,8,2,11,1,45,1081.2599412554343,98.13907651792836,2.666676063701846,0.002758664092054898,1265576072.0875182,0.06751215381515607,0.21393554341785945,1081.0847784473813,0.005958693134677007,0.0,1075.8700575333132,1086.6586062492643,0.0028572811619988893,2.3907593468971672e-05,,,3169.1081058256173,,3439.967285908721,3274.0007166961773,,,3150.4642815303505,,3408.894245416611,3252.2495883517,0.4766574542706337,True,True,False
9428648,1,0,False,True,31,55,10,3,6,0,20,578.0534767180038,49.57188598121883,1.8766305579548317,0.0017526248237071786,800005629.5766861,0.005706256867891128,0.6,577.586117914641,4.144475750789134e-05,0.2745908906995048,572.7980571287335,583.3215236995675,9.583122077061247e-05,9.520195988908952e-05,,,3482.9508165924235,,,3485.90320623508,,,3464.306992297157,,,3464.1520778906024,2.3121681686920197,False,True,False
9412728,1,0,False,False,40,40,12,4,16,2,72,1524.3585641395707,49.80163569787466,1.8559120515326064,0.005018330940334086,311618506.65810263,0.014101053607150856,2.072897025020871,1525.297715514141,0.0002261787087178835,0.5789598074497614,1514.2305122574978,1524.937715514141,0.00025733539014817963,7.719629018648614e-05,,,3162.0639851386964,,,3162.0759960074656,,,3143.4201608434296,,,3140.3248676629883,1.1374951595591372,False,True,False
9452409,1,0,False,True,57,25,17,1,6,0,21,591.8535010618426,68.4642488540108,1.6600029829211893,0.0008390391654402631,6658902577.343839,0.032009691563976615,0.3974380283434463,591.7337100608029,0.0013403608054441962,0.0,586.5497796713316,597.1751545015431,0.00032958178416419355,4.6934599202910666e-05,,,3771.1192292894875,,3864.814750156139,3777.5911787541454,,,3752.4754049942208,,3833.741709664028,3755.8400504096694,0.24556076566968424,True,True,False
9473032,1,0,False,False,24,40,8,4,15,1,67,1374.5587430140415,30.48083986436461,0.8429458550269373,0.0018360029913144027,872090817.4506196,0.004123670794142614,1.2611156645359674,1374.0020171111419,2.022389050115869e-05,0.4907531191284745,1373.5087430140409,1384.0930725562796,0.00020346970967358854,6.651307602047184e-05,,,3522.976018724165,,,3522.755983537059,,,3504.3321944288978,,,3501.004855192581,10.06065547639326,False,True,False
9527334,2,0,False,True,38,38,12,2,4,2,15,435.509233137476,436.04383701391635,15.884751850333352,0.01012918066844675,1853256738.0971434,0.00040728854597040637,1.1521922736305767,435.5915315319714,2.1704101194064407e-07,0.0,429.513316592158,441.48768286970153,2.0349599854865976e-05,0.00012080385531717128,,,3586.696709239333,,,3589.5880557919804,,,3568.0528849440666,,,3567.8369274475026,93.75921746869388,False,True,False
9272493,1,0,False,True,62,22,18,2,10,0,39,999.1884522956868,18.300961520054532,0.711446710968578,0.0006710471962985586,1231018283.0170245,0.02056670883063885,0.6046444017248781,999.1191162136748,0.0005533941277965361,0.0,989.43875407194,1000.2682953029581,0.00025706098946258216,4.2076457038368395e-05,,,3641.6426376299737,,,3617.427292181078,,,3622.998813334707,,,3595.6761638365997,0.46425995599828296,True,True,False
9391901,1,0,False,False,17,25,7,1,13,3,59,1184.8576963416804,43.15784074981676,1.5293891625860407,0.001882715786064559,2709306563.5464373,0.01571870338037414,1.3441115339458578,1185.554742648985,0.0003232599430339489,0.0,1182.7576963416795,1185.2506697130154,0.0005146291303370057,0.00023853287204329693,,,856.7589060352127,,,858.3429770279532,,,842.6034094213277,,,841.8282309784204,1.5914832086065802,False,True,False
9333212,1,0,False,True,46,22,14,2,15,1,69,1451.857641643826,136.93960228345586,5.416027605694045,0.0040656273215824695,1134496059.986968,0.006594140326051525,0.8851443734340793,1451.9626777544809,5.6891902389111244e-05,0.0,1446.5149384242175,1457.2013614320676,0.00015105749675293792,4.677029255687617e-05,,,3572.543024005301,,,3575.2509655535437,,,3553.8991997100347,,,3553.4998372090663,2.6550158539519564,False,True,False
