##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): June 28, 2016, 4:08 p.m.
## Download Date (Y/M/D): 2016/06/29
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;etv&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;figs&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;incat0&quot;:true,&quot;kois&quot;:[]}
##
#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,ETV,
10972507,1,-1,55002.020000,-1,-1.00,79.9494,15.4308,11.5870,-1.0000,False,short,
8807085,1,-1,55002.020000,-1,-1.00,75.6335,16.3795,15.7880,3826.0000,False,short,
10725005,1,-1,55002.020000,-1,-1.00,79.2915,15.7691,13.6120,5138.0000,False,short,
5770769,1,-1,55002.020000,-1,-1.00,71.1197,16.5469,15.2640,4533.0000,False,short,
12168406,1,0.0000010,55002.020000,0.044034,-1.00,83.6695,12.9716,11.7210,4527.0000,False,short,
6859806,1,-1,55002.020000,-1,-1.00,74.3705,12.4907,13.6670,5052.0000,False,short,
8321604,1,0.0000010,55002.020000,0.016205,-1.00,78.7296,8.3930,12.9640,7676.0000,False,short,
11970692,1,-1,55002.020000,-1,-1.00,83.1546,13.1586,13.5160,4707.0000,False,short,
9898800,1,-1,55002.020000,-1,-1.00,79.7761,11.7744,11.2270,5516.0000,True,short,
12206655,1,-1,55002.020000,-1,-1.00,82.2034,16.3272,12.7800,-1.0000,False,short,
7668648,1,-1,54963.315401,-1,0.08,73.9081,15.9242,15.3250,5875.0000,True,short,
9993097,1,-1,55002.020000,-1,-1.00,76.4163,19.9331,14.4080,5651.0000,False,short,
6129451,1,-1,55002.020000,-1,-1.00,74.5082,10.1942,14.8760,3728.0000,False,short,
9273073,1,0.0000010,55002.020000,0.139887,-1.00,76.7337,15.5705,11.8030,4891.0000,False,short,
6928348,1,-1,55002.020000,-1,-1.00,72.4274,16.9634,11.4560,-1.0000,False,short,
8669888,1,-1,55002.020000,-1,-1.00,74.3519,19.0940,12.3310,5941.0000,False,short,
10618251,1,-1,55002.020000,-1,-1.00,81.7383,10.4023,11.8100,4986.0000,False,short,
7673389,1,-1,55002.020000,-1,-1.00,74.5586,14.4616,15.3540,5393.0000,False,short,
9763612,1,-1,55002.020000,-1,-1.00,77.6218,15.6721,13.1360,5247.0000,False,short,
9137959,1,-1,55002.020000,-1,-1.00,75.2649,18.5991,15.1570,5797.0000,False,short,
5792549,1,-1,55002.020000,-1,-1.00,73.6575,10.8751,15.1850,4755.0000,False,short,
4755159,1,0.0000010,55165.611684,-1,-1.00,73.2714,9.1384,13.5110,6377.0000,False,short,
8878418,1,-1,55002.020000,-1,-1.00,76.4741,14.7713,13.4240,5483.0000,False,short,
10359048,1,-1,55002.020000,-1,-1.00,81.5158,10.0404,10.2510,6492.0000,True,short,
5109854,1,0.0000010,55165.611684,-1,-1.00,73.8402,8.9551,15.7270,4824.0000,False,short,
4481213,1,0.0000010,55002.020000,0.183995,-1.00,73.5631,7.8071,15.4120,5549.0000,False,short,
4994971,1,-1,55002.020000,-1,-1.00,70.8491,14.7072,11.0910,6801.0000,True,short,
7505873,1,-1,55002.020000,-1,-1.00,73.0094,17.6936,15.8210,5247.0000,False,short,
7905458,1,-1,55002.020000,-1,-1.00,77.4876,9.4277,13.7540,4842.0000,False,short,
10875239,1,0.0000010,55002.020000,0.032160,-1.00,81.7310,11.2362,13.8300,7347.0000,False,short,
9700322,1,-1,55002.020000,-1,-1.00,77.1337,16.6699,12.6850,-1.0000,True,short,
9764820,1,-1,55002.020000,-1,-1.00,77.8121,15.2171,10.8700,5220.0000,True,short,
10745365,1,0.0000010,55002.020000,0.185614,-1.00,81.5386,11.2337,14.6710,5961.0000,False,short,
1028018,1,0.0000010,55002.020000,0.185794,-1.00,69.5236,9.5807,12.6460,6233.0000,False,short,
6751029,1,-1,55002.020000,-1,-1.00,71.4811,18.9289,14.5350,5433.0000,False,short,
8547140,1,-1,55002.020000,-1,-1.00,75.1285,16.5607,15.3140,4342.0000,False,short,
7201286,1,-1,55002.020000,-1,-1.00,75.1192,11.7948,14.8150,5124.0000,False,short,
6286468,1,-1,55002.020000,-1,-1.00,74.1710,11.1790,13.2570,6874.0000,False,short,
10617346,1,-1,55002.020000,-1,-1.00,81.7167,10.5839,10.6700,6527.0000,True,short,
5963923,1,-1,55002.020000,-1,-1.00,74.0498,10.5221,13.5950,6061.0000,False,short,
7882132,1,-1,55002.020000,-1,-1.00,74.8511,14.5676,12.5860,4736.0000,False,short,
11410448,1,-1,55002.020000,-1,-1.00,82.1830,12.6235,14.6380,5608.0000,False,short,
6608436,1,-1,55002.020000,-1,-1.00,74.6889,11.2376,14.9880,5097.0000,False,short,
8378675,1,0.0000013,55002.020000,0.000598,-1.00,78.0243,9.8300,13.4950,4845.0000,False,short,
9533014,1,-1,55002.020000,-1,-1.00,79.0424,11.7956,14.0730,5105.0000,False,short,
8196449,1,0.0000010,55002.020000,0.158420,-1.00,79.3301,6.9309,14.4020,3706.0000,False,short,
5456365,1,-1,55000,-1,0.18,73.9854,9.5178,15.6070,4809.0000,False,short,
8184081,1,-1,55002.020000,-1,-1.00,78.1737,8.9003,11.5150,5796.0000,True,short,
8218019,1,0.0000010,55002.020000,0.147430,-1.00,74.2823,17.1338,14.2940,5089.0000,False,short,
5372141,1,-1,55002.020000,-1,-1.00,73.9938,9.1702,10.2990,5343.0000,True,short,
3103684,1,-1,55002.020000,-1,-1.00,69.6298,12.7727,15.1260,5303.0000,False,short,
9268087,1,-1,55002.020000,-1,-1.00,76.0124,17.4921,12.0530,-1.0000,True,short,
7448050,1,-1,55002.020000,-1,-1.00,75.6432,11.4955,11.7730,7193.0000,True,short,
6192566,1,-1,55002.020000,-1,-1.00,72.5628,14.3235,9.3830,7545.0000,False,short,
12118682,1,-1,55002.020000,-1,-1.00,83.4770,13.1736,11.8910,4726.0000,False,short,
7971540,1,0.0000010,55002.020000,0.006493,-1.00,77.2413,9.9192,11.5570,6295.0000,False,short,
3763058,1,0.0000010,55002.020000,0.000145,-1.00,72.8743,7.7909,14.3610,3928.0000,False,short,
8737789,1,0.0000010,55002.020000,0.028934,-1.00,74.8769,17.8354,15.3590,4893.0000,False,short,
7017862,1,-1,55002.020000,-1,-1.00,73.1058,15.6724,13.1280,5789.0000,False,short,
9730417,1,-1,55002.020000,-1,-1.00,80.7358,9.3074,10.8180,5881.0000,False,short,
7199036,1,0.0000010,55002.020000,0.007038,-1.00,74.9524,12.2933,14.2140,5765.0000,False,short,
7676824,1,-1,55002.020000,-1,-1.00,74.9967,13.5461,14.1250,5850.0000,False,short,
9353374,1,0.0000010,55002.020000,0.001260,-1.00,79.2835,10.7977,10.4480,5488.0000,True,short,
4545620,1,-1,55002.020000,-1,-1.00,70.4250,14.4378,11.3350,-1.0000,True,short,
8188157,1,-1,55002.020000,-1,-1.00,78.5259,8.2765,10.9000,6615.0000,True,short,
5002836,1,0.0000010,55002.020000,1.804932,-1.00,71.8019,12.5817,13.7130,-1.0000,False,short,
9758034,1,-1,55002.020000,-1,-1.00,76.6971,17.8005,15.1910,4042.0000,False,short,
7628676,1,-1,55002.020000,-1,-1.00,77.4344,8.5388,10.7550,4963.0000,True,short,
10334551,1,0.0000010,55002.020000,0.001400,-1.00,78.8105,15.2077,12.1510,-1.0000,False,short,
3337487,1,-1,55002.020000,-1,-1.00,70.5889,11.2644,14.8390,5736.0000,False,short,
6763132,1,-1,55002.020000,-1,-1.00,73.1122,15.0643,13.0750,7797.0000,True,short,
1872262,1,-1,55002.020000,-1,-1.00,70.2947,9.2209,13.7410,6832.0000,False,short,
4456420,1,-1,55002.020000,-1,-1.00,71.2351,12.3270,12.3370,-1.0000,False,short,
7596910,1,0.0000010,55002.020000,0.001873,-1.00,74.3647,14.7118,14.6930,-1.0000,False,short,
7919867,1,-1,55002.020000,-1,-1.00,78.7606,7.1926,13.2610,5571.0000,False,short,
11245711,1,-1,55002.020000,-1,-1.00,81.0889,14.1600,12.9990,6656.0000,False,short,
8938210,1,-1,55002.020000,-1,-1.00,75.5071,17.1640,13.8430,5806.0000,False,short,
9631730,1,-1,55002.020000,-1,-1.00,75.8320,19.5418,14.0980,5609.0000,False,short,
4074123,1,0.0000010,55002.020000,0.001682,-1.00,73.1992,7.7373,13.4200,5684.0000,False,short,
9481260,1,-1,55002.020000,-1,-1.00,79.9736,9.8390,13.7780,-1.0000,False,short,
4990621,1,-1,55002.020000,-1,-1.00,70.1769,16.1455,13.5650,5056.0000,False,short,
6606000,1,-1,55002.020000,-1,-1.00,74.4119,11.7048,14.5670,5809.0000,False,short,
11298298,1,-1,55002.020000,-1,-1.00,81.1346,14.2700,13.3450,5868.0000,True,short,
8527504,1,0.0000010,55002.020000,0.038734,-1.00,80.1367,6.5698,12.8440,5929.0000,False,short,
5357510,1,-1,55002.020000,-1,-1.00,72.4962,12.0737,14.8660,5415.0000,False,short,
11493456,1,-1,55002.020000,-1,-1.00,79.2172,19.8667,10.5620,-1.0000,False,short,
4281390,1,-1,55002.020000,-1,-1.00,73.4962,7.6742,12.6310,6690.0000,False,short,
4949216,1,-1,55002.020000,-1,-1.00,74.8243,6.6667,15.3890,5267.0000,False,short,
9761198,1,-1,55002.020000,-1,-1.00,77.2331,16.5737,12.7490,5962.0000,False,short,
8292758,1,-1,55002.020000,-1,-1.00,75.6677,14.2673,15.1130,4034.0000,False,short,
12154836,1,-1,55002.020000,-1,-1.00,81.7309,17.1066,13.0680,5614.0000,False,short,
7021993,1,-1,55002.020000,-1,-1.00,73.6555,14.4640,10.8370,-1.0000,False,short,
11081377,1,-1,55002.020000,-1,-1.00,80.1095,15.3682,13.3130,3905.0000,False,short,
3446239,1,-1,55002.020000,-1,-1.00,71.3055,9.9288,10.4790,-1.0000,False,short,
10263691,1,-1,55002.020000,-1,-1.00,78.0322,16.8863,15.8460,4658.0000,False,short,
7022661,1,-1,55002.020000,-1,-1.00,73.7438,14.2880,11.7250,6638.0000,False,short,
6838659,1,0.0000010,55002.020000,0.219783,-1.00,71.8944,18.2054,15.4870,5281.0000,False,short,
4454890,1,-1,55002.020000,-1,-1.00,71.1135,12.6671,13.0280,4830.0000,False,short,
8509620,1,-1,55002.020000,-1,-1.00,78.3723,9.6236,14.4550,5476.0000,False,short,
7293120,1,-1,55002.020000,-1,-1.00,76.2969,9.9406,15.3140,4343.0000,False,short,
7022581,1,0.0000010,55002.020000,0.022888,-1.00,73.7514,14.3181,12.1300,4967.0000,True,short,
10220756,1,-1,55002.020000,-1,-1.00,80.6935,11.0437,13.3890,5753.0000,False,short,
7984890,1,-1,55002.020000,-1,-1.00,78.5519,7.7830,12.8470,6542.0000,False,short,
2012722,1,0.0000010,55002.020000,0.179700,-1.00,69.9317,10.1927,11.6610,6785.0000,False,short,
11721400,1,0.0000010,55002.020000,0.018202,-1.00,82.8234,12.6313,14.4080,5424.0000,False,short,
10807995,1,-1,55002.020000,-1,-1.00,81.2925,11.8275,12.7240,-1.0000,True,short,
11618081,1,-1,55002.020000,-1,-1.00,82.5572,12.8758,13.5400,-1.0000,False,short,
10280866,1,-1,55002.020000,-1,-1.00,80.1803,12.3707,14.4190,5846.0000,False,short,
10865206,1,-1,55002.020000,-1,-1.00,80.6648,13.3240,13.9510,4474.0000,False,short,
9649447,1,-1,55002.020000,-1,-1.00,78.3925,13.4513,14.1120,4074.0000,False,short,
5460828,1,-1,55002.020000,-1,-1.00,74.4061,8.7367,14.2440,4251.0000,False,short,
10514897,1,-1,55002.020000,-1,-1.00,77.0381,20.5158,13.8990,4848.0000,False,short,
4373146,1,-1,55002.020000,-1,-1.00,72.6988,9.2129,13.9850,5118.0000,False,short,
4819916,1,-1,55002.020000,-1,-1.00,70.7382,14.4415,12.9390,5923.0000,False,short,
5289867,1,-1,55002.020000,-1,-1.00,74.4100,8.3130,14.8330,5647.0000,False,short,
7674265,1,-1,55002.020000,-1,-1.00,74.6899,14.2205,12.0900,6595.0000,False,short,
9019435,1,0.0000010,55002.020000,0.193731,-1.00,77.1430,13.6789,15.7600,3672.0000,False,short,
4736440,1,-1,55002.020000,-1,-1.00,71.3447,12.9271,14.6060,4545.0000,False,short,
9847159,1,-1,55002.020000,-1,-1.00,80.5224,10.0512,13.1230,4548.0000,False,short,
6521571,1,-1,55002.020000,-1,-1.00,74.2077,11.8107,13.1110,4849.0000,False,short,
9760627,1,0.0000010,55002.020000,0.001816,-1.00,77.1255,16.7807,12.5540,-1.0000,False,short,
7588209,1,-1,55002.020000,-1,-1.00,73.2363,17.3988,12.7350,4872.0000,False,short,
7199037,1,-1,55002.020000,-1,-1.00,74.9434,12.2891,14.8100,5746.0000,False,short,
8255839,1,-1,55002.020000,-1,-1.00,78.6661,8.2781,13.0930,-1.0000,False,short,
5693143,1,-1,55002.020000,-1,-1.00,72.0166,14.0418,14.8200,5511.0000,False,short,
5768261,1,-1,55002.020000,-1,-1.00,70.6851,17.3589,14.3770,5760.0000,False,short,
8291982,1,-1,55002.020000,-1,-1.00,75.5384,14.4800,13.6450,5901.0000,False,short,
6847306,1,-1,55002.020000,-1,-1.00,73.0282,15.4534,14.4160,5834.0000,False,short,
11395206,1,-1,55002.020000,-1,-1.00,79.9384,17.2843,13.5780,3678.0000,False,short,
12121936,1,0.0000010,55002.020000,0.211746,-1.00,83.9421,12.4099,12.5690,4623.0000,False,short,
7101337,1,-1,55002.020000,-1,-1.00,73.1932,15.8300,14.1150,5715.0000,False,short,
11924385,1,-1,55002.020000,-1,-1.00,83.4991,12.4074,15.4730,5064.0000,False,short,
5281818,1,-1,55002.020000,-1,-1.00,73.6742,9.6571,12.3090,5525.0000,False,short,
12555450,1,0.0000010,55002.020000,0.171281,-1.00,82.7152,16.9072,13.8730,6049.0000,False,short,
7376982,1,-1,55002.020000,-1,-1.00,76.6100,9.4660,13.6080,5772.0000,False,short,
1576144,1,-1,55002.020000,-1,-1.00,70.0499,9.3886,11.2510,8973.0000,False,short,
8123170,1,0.0000010,55002.020000,0.187187,-1.00,78.7327,7.7740,13.8350,6373.0000,False,short,
7747867,1,-1,55002.020000,-1,-1.00,75.1276,13.4641,11.6840,5612.0000,True,short,
10684843,1,-1,55002.020000,-1,-1.00,81.9424,10.2439,10.4720,10000.0000,False,short,
10549643,1,-1,55002.020000,-1,-1.00,81.3257,10.9362,12.2970,7550.0000,False,short,
11232205,1,-1,55002.020000,-1,-1.00,79.0621,18.6869,14.5540,5163.0000,False,short,
7021892,1,-1,55002.020000,-1,-1.00,73.6489,14.4948,11.6130,-1.0000,False,short,
11516930,1,0.0000010,55002.020000,0.010070,-1.00,82.6063,12.3033,14.1890,5294.0000,False,short,
11853878,1,0.0000010,55002.020000,0.000482,-1.00,80.3436,18.8181,14.2650,4300.0000,False,short,
3550598,1,-1,55002.020000,-1,-1.00,71.7756,9.3925,15.1870,4635.0000,False,short,
6233558,1,-1,55002.020000,-1,-1.00,76.5626,6.6849,12.5960,4701.0000,False,short,
8478603,1,-1,55000,-1,-1.00,74.4042,17.9785,14.4660,5633.0000,False,short,
11284505,1,-1,55002.020000,-1,-1.00,78.9979,19.2090,13.1570,4630.0000,False,short,
5559631,1,-1,55002.020000,-1,-1.00,75.5999,6.8594,14.6430,5884.0000,True,short,
10612875,1,-1,55002.020000,-1,-1.00,81.2807,11.3527,11.3400,-1.0000,False,short,
5217339,1,-1,55002.020000,-1,-1.00,75.4221,6.1973,14.1060,5021.0000,False,short,
9048949,1,-1,55002.020000,-1,-1.00,80.1185,8.3093,11.8440,4991.0000,False,short,
7020371,1,0.0000010,55002.020000,0.198967,-1.00,73.4547,14.9084,11.6550,4555.0000,False,short,
5802478,1,-1,55002.020000,-1,-1.00,74.6831,9.0023,14.3940,5892.0000,False,short,
10921242,1,-1,55002.020000,-1,-1.00,80.4350,14.0390,13.5980,5868.0000,False,short,
11957046,1,-1,55002.020000,-1,-1.00,81.0956,17.5035,14.3160,5610.0000,False,short,
10317398,1,-1,55002.020000,-1,-1.00,76.4536,21.3158,15.0350,4388.0000,False,short,
6527012,1,-1,55002.020000,-1,-1.00,74.8619,10.6899,11.3850,5332.0000,True,short,
12217324,1,-1,55002.020000,-1,-1.00,83.8490,13.0661,8.3120,10434.0000,True,short,
9092883,1,0.0000010,55002.020000,0.028215,-1.00,78.0454,12.2103,11.7180,6018.0000,False,short,
9286923,1,-1,55002.020000,-1,-1.00,78.5697,11.7761,14.0900,5077.0000,False,short,
9271752,1,0.0000010,55002.020000,0.176264,-1.00,76.5148,16.0572,14.6300,6027.0000,False,short,
6199702,1,-1,55002.020000,-1,-1.00,73.4521,12.6243,14.6330,5969.0000,False,short,
7611783,1,0.0000010,55002.020000,0.137090,-1.00,75.9782,11.3616,12.6570,4809.0000,False,short,
11031746,1,-1,55002.020000,-1,-1.00,80.7238,13.8428,15.7940,3733.0000,False,short,
10614845,1,0.0000010,55002.020000,0.016770,-1.00,81.4245,10.9655,14.0280,4802.0000,False,short,
10228470,1,0.0000010,55002.020000,0.001443,-1.00,81.3898,9.7610,12.0720,6651.0000,True,short,
5529084,1,-1,55002.020000,-1,-1.00,72.7210,12.0958,15.4720,5232.0000,False,short,
7049035,1,-1,55002.020000,-1,-1.00,76.3592,9.1666,14.0000,4757.0000,False,short,
9786877,1,-1,55002.020000,-1,-1.00,80.4449,9.9904,15.1760,3719.0000,False,short,
5263749,1,0.0000010,55002.020000,0.177700,-1.00,71.7661,13.4283,11.5270,6347.0000,True,short,
3966262,1,-1,55002.020000,-1,-1.00,72.6799,8.4432,14.9140,5357.0000,False,short,
5442481,1,-1,55002.020000,-1,-1.00,72.4952,12.3201,12.9200,-1.0000,False,short,
10481462,1,-1,55002.020000,-1,-1.00,80.8781,11.5754,13.0050,-1.0000,False,short,
5427445,1,0.0000011,55002.020000,0.010857,-1.00,70.5443,16.5972,15.2690,4537.0000,False,short,
7206252,1,-1,55002.020000,-1,-1.00,75.6989,10.8419,10.2850,-1.0000,False,short,
5457946,1,-1,55002.020000,-1,-1.00,74.0856,9.2228,15.4840,5538.0000,False,short,
7880090,1,-1,55002.020000,-1,-1.00,74.5156,15.2406,14.7230,5237.0000,False,short,
8116272,1,-1,55002.020000,-1,-1.00,78.1750,8.8393,13.7480,5577.0000,False,short,
6774679,1,-1,55002.020000,-1,-1.00,74.2842,12.3206,14.8180,4780.0000,False,short,
3326377,1,-1,55002.020000,-1,-1.00,69.3028,13.7850,14.4430,4926.0000,False,short,
9596820,1,0.0000010,55002.020000,0.056263,-1.00,79.3497,11.3820,13.4900,6662.0000,False,short,
7987086,1,0.0000010,55002.020000,0.060594,-1.00,78.7256,7.4447,13.3750,-1.0000,False,short,
11769861,1,0.0000010,55002.020000,0.015277,-1.00,82.7434,13.1254,12.9890,5830.0000,False,short,
10799232,1,-1,55002.020000,-1,-1.00,80.2971,13.7757,13.3590,5934.0000,False,short,
3216846,1,-1,55002.020000,-1,-1.00,68.9864,14.3856,11.5190,7041.0000,False,short,
10067340,1,0.0000010,55002.020000,0.009227,-1.00,78.0711,15.8878,14.5200,3602.0000,False,short,
8093473,1,0.0000010,55002.020000,0.000820,-1.00,75.6962,13.4494,14.7680,3595.0000,False,short,
6032517,1,-1,55000,-1,-1.00,72.7308,13.6281,14.5740,5812.0000,False,short,
8494601,1,-1,55002.020000,-1,-1.00,76.6269,12.9231,10.0760,-1.0000,False,short,
11808247,1,-1,55002.020000,-1,-1.00,81.0062,16.9844,13.8040,5141.0000,False,short,
11125699,1,-1,55002.020000,-1,-1.00,78.8826,18.5599,13.1130,4678.0000,False,short,
10795103,1,0.0000010,55002.020000,0.168476,-1.00,79.8608,14.8355,12.0400,6291.0000,True,short,
5268355,1,-1,55002.020000,-1,-1.00,72.2365,12.3565,12.8040,-1.0000,False,short,
7538173,1,0.0000010,55002.020000,0.000586,-1.00,76.4101,10.2655,12.9050,5942.0000,False,short,
10811515,1,-1,55002.020000,-1,-1.00,81.6997,11.2328,12.8920,4802.0000,False,short,
12689080,1,-1,55002.020000,-1,-1.00,82.7861,17.4907,14.6310,5255.0000,False,short,
5786382,1,-1,55002.020000,-1,-1.00,72.9966,12.2533,13.6490,4790.0000,False,short,
5091104,1,-1,55002.020000,-1,-1.00,71.9492,12.6064,11.8320,-1.0000,True,short,
5880470,1,-1,55002.020000,-1,-1.00,74.0979,10.4261,13.1120,6157.0000,False,short,
10603977,1,-1,55002.020000,-1,-1.00,80.3288,13.2046,13.6510,4741.0000,False,short,
9409106,1,-1,55002.020000,-1,-1.00,78.7053,12.1291,13.1470,5653.0000,False,short,
11026843,1,-1,55002.020000,-1,-1.00,80.0298,15.3300,11.0980,4824.0000,False,short,
9707291,1,-1,55002.020000,-1,-1.00,78.1518,14.3785,13.2220,-1.0000,False,short,
9644620,1,0.0000010,55002.020000,0.002183,-1.00,77.8582,14.7129,11.9540,5524.0000,False,short,
4570358,1,-1,55002.020000,-1,-1.00,73.0553,9.1063,13.5220,5961.0000,False,short,
11408200,1,-1,55002.020000,-1,-1.00,81.8997,13.2269,10.5850,5097.0000,False,short,
8025991,1,-1,55002.020000,-1,-1.00,75.7906,13.1332,13.1980,4921.0000,False,short,
9933199,1,-1,55002.020000,-1,-1.00,76.2340,20.1218,13.3010,5302.0000,False,short,
10645230,1,0.0000010,55002.020000,0.000964,-1.00,77.2644,20.6439,12.6640,-1.0000,False,short,
10857583,1,-1,55002.020000,-1,-1.00,79.6523,15.3622,15.0830,3717.0000,False,short,
10736868,1,-1,55002.020000,-1,-1.00,80.6968,12.9314,13.7230,5307.0000,False,short,
5939253,1,0.0000012,55002.020000,0.191927,-1.00,71.1188,17.0766,13.3700,4760.0000,False,short,
2442359,1,-1,55002.020000,-1,-1.00,70.3241,10.1978,13.9310,4913.0000,False,short,
3233043,1,-1,55002.020000,-1,-1.00,70.7175,10.6642,13.7870,4874.0000,False,short,
5480273,1,-1,55002.020000,-1,-1.00,75.9054,5.9656,14.8470,4563.0000,False,short,
11017901,1,0.0000010,55002.020000,0.002048,-1.00,78.7271,18.4859,12.3940,5382.0000,False,short,
10549371,1,-1,55002.020000,-1,-1.00,81.2902,10.9713,9.4540,6973.0000,True,short,
6520530,1,-1,55002.020000,-1,-1.00,74.1768,12.0622,15.1870,4900.0000,False,short,
11138842,1,-1,55002.020000,-1,-1.00,80.8823,14.1656,15.0190,5804.0000,False,short,
5283490,1,-1,55002.020000,-1,-1.00,73.7750,9.3400,15.1530,4658.0000,False,short,
4374245,1,0.0000010,55002.020000,0.032406,-1.00,72.8280,9.0621,13.4020,5480.0000,False,short,
6211547,1,-1,55002.020000,-1,-1.00,74.6399,10.0819,13.2710,6240.0000,False,short,
3441340,1,-1,55002.020000,-1,-1.00,70.8703,10.8202,13.6140,5873.0000,False,short,
8006147,1,-1,55002.020000,-1,-1.00,72.9975,19.5778,13.3700,-1.0000,False,short,
9118981,1,0.0000010,55002.020000,0.000659,-1.00,80.6224,7.6689,13.6840,5792.0000,False,short,
9450351,1,-1,55002.020000,-1,-1.00,76.0763,18.1707,14.7280,5061.0000,False,short,
6206627,1,-1,55002.020000,-1,-1.00,74.1509,11.0936,11.7580,6865.0000,False,short,
5788187,1,0.0000013,55002.020000,0.006352,-1.00,73.2341,11.8893,13.8670,4398.0000,False,short,
9655045,1,0.0000010,55002.020000,0.039437,-1.00,79.1471,12.0673,12.9480,4981.0000,False,short,
9838763,1,-1,55002.020000,-1,-1.00,79.6079,11.7288,15.3990,4899.0000,False,short,
4445667,1,-1,55002.020000,-1,-1.00,69.9340,15.3004,14.8990,4957.0000,False,short,
5211922,1,-1,55002.020000,-1,-1.00,75.0520,6.9129,15.3290,5065.0000,False,short,
5120190,1,-1,55002.020000,-1,-1.00,74.6142,7.4490,13.5550,5594.0000,False,short,
7812594,1,0.0000010,55002.020000,1.476010,-1.00,74.6888,14.7050,11.1480,-1.0000,False,short,
2851278,1,0.0000010,55002.020000,0.035830,-1.00,70.5712,10.3329,13.6680,6482.0000,False,short,
10322287,1,0.0000010,55002.020000,0.018875,-1.00,77.1560,19.2877,12.4690,3849.0000,False,short,
3347395,1,-1,55002.020000,-1,-1.00,71.5049,9.4367,10.8370,9736.0000,False,short,
8458220,1,-1,55002.020000,-1,-1.00,79.5014,7.5449,13.8240,5060.0000,False,short,
6940520,1,-1,55002.020000,-1,-1.00,73.9363,13.5633,11.7730,6791.0000,False,short,
9040983,1,-1,55002.020000,-1,-1.00,79.3877,9.4942,13.5810,5880.0000,False,short,
11288072,1,0.0000010,55002.020000,0.013947,-1.00,79.6186,17.7499,11.6280,7967.0000,False,short,
12258225,1,-1,55002.020000,-1,-1.00,82.6026,15.6986,14.6940,3974.0000,False,short,
2992668,1,-1,55002.020000,-1,-1.00,70.9413,9.7405,14.2750,3726.0000,False,short,
6072870,1,-1,55002.020000,-1,-1.00,76.5363,6.2870,9.3880,8279.0000,True,short,
7690855,1,-1,55002.020000,-1,-1.00,76.5697,10.5137,14.0400,4072.0000,False,short,
5371776,1,0.0000010,55002.020000,0.001121,-1.00,73.9863,9.2493,14.8400,4783.0000,True,short,
6349999,1,-1,55002.020000,-1,-1.00,72.4841,15.0599,13.3830,4951.0000,False,short,
8360344,1,0.0000010,55002.020000,0.000364,-1.00,75.9099,13.8927,14.5460,5114.0000,False,short,
3128488,1,-1,55002.020000,-1,-1.00,71.8517,8.3907,11.6670,4475.0000,True,short,
8495626,1,-1,55002.020000,-1,-1.00,76.7627,12.6743,11.8200,4707.0000,False,short,
6500206,1,-1,55002.020000,-1,-1.00,71.7179,17.5398,14.7380,5208.0000,False,short,
6263470,1,-1,55002.020000,-1,-1.00,71.3090,17.5884,12.9430,6366.0000,False,short,
5027780,1,0.0000010,55002.020000,0.006905,-1.00,74.1940,8.0090,14.6590,5542.0000,False,short,
5480528,1,-1,55002.020000,-1,-1.00,75.9301,5.9426,13.0610,4804.0000,False,short,
10471960,1,-1,55002.020000,-1,-1.00,79.7764,13.6428,15.4390,3814.0000,False,short,
9788481,1,-1,55002.020000,-1,-1.00,80.6202,9.7209,12.1840,4599.0000,False,short,
12301010,1,-1,55002.020000,-1,-1.00,81.6553,18.0322,11.6120,-1.0000,False,short,
6059842,1,-1,55002.020000,-1,-1.00,75.4396,8.1809,13.4050,5569.0000,False,short,
7454928,1,0.0000013,55002.020000,0.146220,-1.00,76.2902,10.2415,11.6710,4659.0000,False,short,
